previous_date,current_date,threshold_95,actual_return,breach_95,threshold_99,breach_99
2007-05-09,2007-05-10,-0.008173513542390043,-0.006512047287481781,False,-0.011460581765854627,False
2007-05-10,2007-05-11,-0.008173513542390043,-0.0004537891393133764,False,-0.011460581765854627,False
2007-05-11,2007-05-14,-0.00809393524851798,-0.0010593220338982468,False,-0.011460581765854627,False
2007-05-14,2007-05-15,-0.00809393524851798,0.0029793465636520633,False,-0.011460581765854627,False
2007-05-15,2007-05-16,-0.00809393524851798,-0.004430570939482403,False,-0.011460581765854627,False
2007-05-16,2007-05-17,-0.00809393524851798,-0.0013148578942044908,False,-0.011460581765854627,False
2007-05-17,2007-05-18,-0.00809393524851798,0.0003544662750658567,False,-0.011460581765854627,False
2007-05-18,2007-05-21,-0.00809393524851798,-0.0030372057706909983,False,-0.011460581765854627,False
2007-05-21,2007-05-22,-0.00809393524851798,0.003706524498603647,False,-0.011460581765854627,False
2007-05-22,2007-05-23,-0.00809393524851798,0.005615135572642815,False,-0.011460581765854627,False
2007-05-23,2007-05-24,-0.00809393524851798,-0.0013582172141455295,False,-0.011460581765854627,False
2007-05-24,2007-05-25,-0.00809393524851798,-0.00035260930888580955,False,-0.011460581765854627,False
2007-05-25,2007-05-29,-0.00809393524851798,-0.0015621063240109923,False,-0.011460581765854627,False
2007-05-29,2007-05-30,-0.00809393524851798,-0.0033814474613910184,False,-0.011460581765854627,False
2007-05-30,2007-05-31,-0.00809393524851798,0.002532030181799927,False,-0.011460581765854627,False
2007-05-31,2007-06-01,-0.00809393524851798,0.00035358892761516714,False,-0.011460581765854627,False
2007-06-01,2007-06-04,-0.00809393524851798,0.005958392243991195,False,-0.011460581765854627,False
2007-06-04,2007-06-05,-0.00809393524851798,0.0009537195060735915,False,-0.011460581765854627,False
2007-06-05,2007-06-06,-0.00809393524851798,-0.001303846346722759,False,-0.011460581765854627,False
2007-06-06,2007-06-07,-0.008058524318454552,-0.005874968616620624,False,-0.011460581765854627,False
2007-06-07,2007-06-08,-0.008058524318454552,-0.007121931508233148,False,-0.011460581765854627,False
2007-06-08,2007-06-11,-0.008058524318454552,0.0014753014193416014,False,-0.011460581765854627,False
2007-06-11,2007-06-12,-0.008058524318454552,0.0032510413491821932,False,-0.011460581765854627,False
2007-06-12,2007-06-13,-0.008058524318454552,-0.0011139240506329307,False,-0.011460581765854627,False
2007-06-13,2007-06-14,-0.008058524318454552,-0.0016220600162206722,False,-0.011460581765854627,False
2007-06-14,2007-06-15,-0.008058524318454552,0.003503249390739205,False,-0.011460581765854627,False
2007-06-15,2007-06-18,-0.008058524318454552,0.0028838856564634696,False,-0.011460581765854627,False
2007-06-18,2007-06-19,-0.008058524318454552,0.0031278377560286508,False,-0.011460581765854627,False
2007-06-19,2007-06-20,-0.008058524318454552,0.0026654596660631302,False,-0.011460581765854627,False
2007-06-20,2007-06-21,-0.008058524318454552,-0.0006520539700055616,False,-0.011460581765854627,False
2007-06-21,2007-06-22,-0.008058524318454552,0.0025597269624573205,False,-0.011460581765854627,False
2007-06-22,2007-06-25,-0.008058524318454552,-0.0006508135168961093,False,-0.011460581765854627,False
2007-06-25,2007-06-26,-0.008058524318454552,0.0017533313295261532,False,-0.011460581765854627,False
2007-06-26,2007-06-27,-0.008058524318454552,-0.0016002400360054514,False,-0.011460581765854627,False
2007-06-27,2007-06-28,-0.007798372513562413,0.002854996243426111,False,-0.011460581765854627,False
2007-06-28,2007-06-29,-0.007793087869889304,0.0020477474777742533,False,-0.011209373063707506,False
2007-06-29,2007-07-02,-0.007431968900068697,0.00488461346757707,False,-0.011209373063707506,False
2007-07-02,2007-07-03,-0.007431968900068697,0.0003472049997521598,False,-0.011209373063707506,False
2007-07-03,2007-07-05,-0.0072766245487364545,-0.0026775089250297146,False,-0.011209373063707506,False
2007-07-05,2007-07-06,-0.0072766245487364545,0.0002485830764640262,False,-0.011209373063707506,False
2007-07-06,2007-07-09,-0.0072766245487364545,0.0023361002037876055,False,-0.011209373063707506,False
2007-07-09,2007-07-10,-0.0072766245487364545,0.004066250123970994,False,-0.011209373063707506,False
2007-07-10,2007-07-11,-0.0071998660490038,0.0035559067562229707,False,-0.010529624391010572,False
2007-07-11,2007-07-12,-0.0071998660490038,-0.0015748031496063408,False,-0.010529624391010572,False
2007-07-12,2007-07-13,-0.0071998660490038,0.0027602523659306932,False,-0.010529624391010572,False
2007-07-13,2007-07-16,-0.0071998660490038,0.001474636256389994,False,-0.010529624391010572,False
2007-07-16,2007-07-17,-0.007121931508233148,0.0039756552468834805,False,-0.010529624391010572,False
2007-07-17,2007-07-18,-0.007121931508233148,0.0038621363969688627,False,-0.010529624391010572,False
2007-07-18,2007-07-19,-0.007121931508233148,-0.002142787571832061,False,-0.010529624391010572,False
2007-07-19,2007-07-20,-0.007121931508233148,0.003709126403123486,False,-0.010529624391010572,False
2007-07-20,2007-07-23,-0.007121931508233148,0.0009238549061558743,False,-0.010529624391010572,False
2007-07-23,2007-07-24,-0.007121931508233148,0.0019917415593879717,False,-0.010529624391010572,False
2007-07-24,2007-07-25,-0.007121931508233148,-0.005575487249103173,False,-0.010529624391010572,False
2007-07-25,2007-07-26,-0.007121931508233148,-0.001121349519769832,False,-0.010529624391010572,False
2007-07-26,2007-07-27,-0.007121931508233148,-0.009664193674346011,True,-0.010529624391010572,False
2007-07-27,2007-07-30,-0.0071998660490038,-0.0025628388368653665,False,-0.010529624391010572,False
2007-07-30,2007-07-31,-0.0071998660490038,0.006225911651349003,False,-0.010529624391010572,False
2007-07-31,2007-08-01,-0.0071998660490038,-0.0027008446277745346,False,-0.010529624391010572,False
2007-08-01,2007-08-02,-0.0071998660490038,0.0018218523807180809,False,-0.010529624391010572,False
2007-08-02,2007-08-03,-0.0071998660490038,0.003931976801336834,False,-0.010529624391010572,False
2007-08-03,2007-08-06,-0.0071998660490038,-0.006511309115832753,False,-0.010529624391010572,False
2007-08-06,2007-08-07,-0.0071998660490038,-0.004484304932735439,False,-0.010529624391010572,False
2007-08-07,2007-08-08,-0.0071998660490038,0.008217008217008104,False,-0.010529624391010572,False
2007-08-08,2007-08-09,-0.0071998660490038,-0.0047623723487824066,False,-0.010529624391010572,False
2007-08-09,2007-08-10,-0.0071998660490038,-0.002565240984657824,False,-0.010529624391010572,False
2007-08-10,2007-08-13,-0.0071998660490038,-0.004748009298184752,False,-0.010529624391010572,False
2007-08-13,2007-08-14,-0.0071998660490038,-0.006112408686577697,False,-0.010529624391010572,False
2007-08-14,2007-08-15,-0.0071998660490038,-0.00385000000000002,False,-0.010529624391010572,False
2007-08-15,2007-08-16,-0.0071998660490038,-0.004718164934999658,False,-0.010529624391010572,False
2007-08-16,2007-08-17,-0.0071998660490038,-5.0431186645938375e-05,False,-0.010529624391010572,False
2007-08-17,2007-08-20,-0.0071998660490038,0.00010086746015747217,False,-0.010529624391010572,False
2007-08-20,2007-08-21,-0.0071998660490038,-0.0008572869389813498,False,-0.010529624391010572,False
2007-08-21,2007-08-22,-0.0071998660490038,0.005198606975218345,False,-0.010529624391010572,False
2007-08-22,2007-08-23,-0.0071998660490038,0.005975095400682751,False,-0.010529624391010572,False
2007-08-23,2007-08-24,-0.0071998660490038,0.0031944097828799922,False,-0.010529624391010572,False
2007-08-24,2007-08-27,-0.0071998660490038,0.0017413801681673835,False,-0.010529624391010572,False
2007-08-27,2007-08-28,-0.007121931508233148,-0.0034270388397734663,False,-0.010529624391010572,False
2007-08-28,2007-08-29,-0.007121931508233148,0.005831049090456064,False,-0.010529624391010572,False
2007-08-29,2007-08-30,-0.007121931508233148,-0.0010900802695472667,False,-0.010529624391010572,False
2007-08-30,2007-08-31,-0.007121931508233148,0.00024801587301603867,False,-0.010529624391010572,False
2007-08-31,2007-09-03,-0.007121931508233148,0.0,False,-0.010529624391010572,False
2007-09-03,2007-09-04,-0.007121931508233148,-0.002777089015621237,False,-0.010529624391010572,False
2007-09-04,2007-09-05,-0.007121931508233148,0.005569645432393466,False,-0.010529624391010572,False
2007-09-05,2007-09-06,-0.007121931508233148,0.001038524306414157,False,-0.010529624391010572,False
2007-09-06,2007-09-07,-0.007097670112636845,0.002025491552218206,False,-0.010529624391010572,False
2007-09-07,2007-09-10,-0.007097670112636845,0.000246511857220133,False,-0.010529624391010572,False
2007-09-10,2007-09-11,-0.007097670112636845,0.0015279968454258164,False,-0.010529624391010572,False
2007-09-11,2007-09-12,-0.007014764948803487,-0.0002460751021210461,False,-0.010529624391010572,False
2007-09-12,2007-09-13,-0.007014764948803487,-0.0017721768238653235,False,-0.010529624391010572,False
2007-09-13,2007-09-14,-0.007014764948803487,-0.010405365420652957,True,-0.010529624391010572,False
2007-09-14,2007-09-17,-0.007097670112636845,-0.00732545970997156,True,-0.010529624391010572,False
2007-09-17,2007-09-18,-0.007121931508233148,0.002660642570281091,False,-0.010529624391010572,False
2007-09-18,2007-09-19,-0.007097670112636845,0.0005006759124817073,False,-0.010529624391010572,False
2007-09-19,2007-09-20,-0.007014764948803487,0.007456337887204123,False,-0.010529624391010572,False
2007-09-20,2007-09-21,-0.007014764948803487,0.003775084442678267,False,-0.010529624391010572,False
2007-09-21,2007-09-24,-0.007014764948803487,0.0006927949327000249,False,-0.010529624391010572,False
2007-09-24,2007-09-25,-0.007014764948803487,-0.002620907922065152,False,-0.010529624391010572,False
2007-09-25,2007-09-26,-0.007014764948803487,-0.0004958104021024479,False,-0.010529624391010572,False
2007-09-26,2007-09-27,-0.007014764948803487,0.0037700282752120007,False,-0.010529624391010572,False
2007-09-27,2007-09-28,-0.006969376979936603,0.007610575735112368,False,-0.010529624391010572,False
2007-09-28,2007-10-01,-0.006969376979936603,0.0023051645495120177,False,-0.010529624391010572,False
2007-10-01,2007-10-02,-0.006969376979936603,-0.0009297318457623938,False,-0.010529624391010572,False
2007-10-02,2007-10-03,-0.006969376979936603,-0.0023509820247832325,False,-0.010529624391010572,False
2007-10-03,2007-10-04,-0.0069647509171142374,0.001129166871225884,False,-0.010529624391010572,False
2007-10-04,2007-10-05,-0.0069647509171142374,0.002157708905453193,False,-0.010529624391010572,False
2007-10-05,2007-10-08,-0.0069647509171142374,0.0,False,-0.010529624391010572,False
2007-10-08,2007-10-09,-0.0069647509171142374,-0.005137991779213147,False,-0.010529624391010572,False
2007-10-09,2007-10-10,-0.0069647509171142374,0.0049677831882346535,False,-0.010529624391010572,False
2007-10-10,2007-10-11,-0.006935435585270988,-0.004404855129209295,False,-0.010529624391010572,False
2007-10-11,2007-10-12,-0.006935435585270988,-9.831874938548424e-05,False,-0.010529624391010572,False
2007-10-12,2007-10-15,-0.006935435585270988,0.003883972468043284,False,-0.010529624391010572,False
2007-10-15,2007-10-16,-0.006935435585270988,-0.004505607522405586,False,-0.010529624391010572,False
2007-10-16,2007-10-17,-0.006935435585270988,0.0029517390662663345,False,-0.010529624391010572,False
2007-10-17,2007-10-18,-0.006935435585270988,0.0034335606023447873,False,-0.010529624391010572,False
2007-10-18,2007-10-19,-0.006935435585270988,0.0013198416190056683,False,-0.010529624391010572,False
2007-10-19,2007-10-22,-0.006935435585270988,-0.010007810974419162,True,-0.010529624391010572,False
2007-10-22,2007-10-23,-0.0069647509171142374,0.010651412791558013,False,-0.010529624391010572,False
2007-10-23,2007-10-24,-0.0069647509171142374,-0.0001951695535495901,False,-0.010529624391010572,False
2007-10-24,2007-10-25,-0.0069647509171142374,-0.00029281147820992004,False,-0.010529624391010572,False
2007-10-25,2007-10-26,-0.0069647509171142374,0.0014156700024408053,False,-0.010529624391010572,False
2007-10-26,2007-10-29,-0.0069647509171142374,0.004630983718436177,False,-0.010529624391010572,False
2007-10-29,2007-10-30,-0.0069647509171142374,0.0030083943907999178,False,-0.010529624391010572,False
2007-10-30,2007-10-31,-0.006935435585270988,0.005127957041265674,False,-0.010405365420652957,False
2007-10-31,2007-11-01,-0.006935435585270988,0.0019733359002742645,False,-0.010405365420652957,False
2007-11-01,2007-11-02,-0.006935435585270988,9.607070804107387e-05,False,-0.010405365420652957,False
2007-11-02,2007-11-05,-0.006935435585270988,-0.0010086455331411726,False,-0.010405365420652957,False
2007-11-05,2007-11-06,-0.006935435585270988,0.0028847540747152234,False,-0.010405365420652957,False
2007-11-06,2007-11-07,-0.006935435585270988,0.008917014238458032,False,-0.010405365420652957,False
2007-11-07,2007-11-08,-0.006935435585270988,0.0028035162746495867,False,-0.010405365420652957,False
2007-11-08,2007-11-09,-0.006635016873534294,-0.009145185746777806,True,-0.01016454203403161,False
2007-11-09,2007-11-13,-0.006935435585270988,-0.008703553153842414,True,-0.01016454203403161,False
2007-11-13,2007-11-14,-0.0069647509171142374,-0.0068985479280235795,False,-0.01016454203403161,False
2007-11-14,2007-11-15,-0.0069647509171142374,-0.00500340036918312,False,-0.01016454203403161,False
2007-11-15,2007-11-16,-0.0069647509171142374,-0.00014646292047049148,False,-0.01016454203403161,False
2007-11-16,2007-11-19,-0.0069647509171142374,-9.76562500000222e-05,False,-0.01016454203403161,False
2007-11-19,2007-11-20,-0.0069647509171142374,0.00849692352768816,False,-0.01016454203403161,False
2007-11-20,2007-11-21,-0.0069647509171142374,-0.003244237846213416,False,-0.01016454203403161,False
2007-11-21,2007-11-22,-0.0069647509171142374,0.0,False,-0.01016454203403161,False
2007-11-22,2007-11-23,-0.0069647509171142374,-0.0010201603109060153,False,-0.01016454203403161,False
2007-11-23,2007-11-26,-0.0069647509171142374,0.0056895545613693255,False,-0.01016454203403161,False
2007-11-26,2007-11-27,-0.0069647509171142374,-0.001353899714713891,False,-0.01016454203403161,False
2007-11-27,2007-11-28,-0.0069647509171142374,0.00169466905534299,False,-0.01016454203403161,False
2007-11-28,2007-11-29,-0.0069647509171142374,-0.002223511214230478,False,-0.01016454203403161,False
2007-11-29,2007-11-30,-0.0069647509171142374,-0.0036333688596065228,False,-0.01016454203403161,False
2007-11-30,2007-12-03,-0.0069647509171142374,0.00442456362133492,False,-0.01016454203403161,False
2007-12-03,2007-12-04,-0.0069647509171142374,-0.0039209991286667245,False,-0.01016454203403161,False
2007-12-04,2007-12-05,-0.0069647509171142374,-0.014044807309131602,True,-0.01016454203403161,True
2007-12-05,2007-12-06,-0.006969376979936603,4.92902208202306e-05,False,-0.010405365420652957,False
2007-12-06,2007-12-07,-0.006969376979936603,0.0,False,-0.010405365420652957,False
2007-12-07,2007-12-10,-0.006969376979936603,0.008280348957563133,False,-0.010405365420652957,False
2007-12-10,2007-12-11,-0.006969376979936603,-0.003421811604829683,False,-0.010405365420652957,False
2007-12-11,2007-12-12,-0.006969376979936603,0.005248442635012562,False,-0.010405365420652957,False
2007-12-12,2007-12-13,-0.006969376979936603,-0.004830682150873455,False,-0.010405365420652957,False
2007-12-13,2007-12-14,-0.0069647509171142374,-0.009708261828879627,True,-0.010405365420652957,False
2007-12-14,2007-12-17,-0.006969376979936603,-0.0014358568104173575,False,-0.010405365420652957,False
2007-12-17,2007-12-18,-0.006969376979936603,-0.0013883379611265845,False,-0.010405365420652957,False
2007-12-18,2007-12-19,-0.006969376979936603,-0.010377358490565869,True,-0.010405365420652957,False
2007-12-19,2007-12-20,-0.007097670112636845,-0.005519040690381893,False,-0.010405365420652957,False
2007-12-20,2007-12-21,-0.007097670112636845,0.0006054184955350816,False,-0.010405365420652957,False
2007-12-21,2007-12-24,-0.007097670112636845,-0.0029748399132758507,False,-0.010405365420652957,False
2007-12-24,2007-12-26,-0.007097670112636845,0.002983715990694913,False,-0.010405365420652957,False
2007-12-26,2007-12-27,-0.007097670112636845,0.0037311551454646263,False,-0.010405365420652957,False
2007-12-27,2007-12-28,-0.007097670112636845,0.0011051388958658315,False,-0.010405365420652957,False
2007-12-28,2007-12-31,-0.007097670112636845,-0.004315319383812466,False,-0.010405365420652957,False
2007-12-31,2008-01-02,-0.007097670112636845,-0.0009575165045607736,False,-0.010405365420652957,False
2008-01-02,2008-01-03,-0.007097670112636845,-0.004590395480225884,False,-0.010405365420652957,False
2008-01-03,2008-01-04,-0.007097670112636845,0.0012162367607559954,False,-0.010405365420652957,False
2008-01-04,2008-01-07,-0.007097670112636845,-0.0027332084830693493,False,-0.010405365420652957,False
2008-01-07,2008-01-08,-0.007097670112636845,0.0014211033852713495,False,-0.010405365420652957,False
2008-01-08,2008-01-09,-0.007097670112636845,-0.008463838629567788,True,-0.010405365420652957,False
2008-01-09,2008-01-10,-0.007121931508233148,5.111429155602032e-05,False,-0.010405365420652957,False
2008-01-10,2008-01-11,-0.007121931508233148,0.0013800153335037368,False,-0.010405365420652957,False
2008-01-11,2008-01-14,-0.007121931508233148,-0.00045937117190697485,False,-0.010405365420652957,False
2008-01-14,2008-01-15,-0.007121931508233148,0.004493693509676877,False,-0.010405365420652957,False
2008-01-15,2008-01-16,-0.007121931508233148,-0.0016775964617965489,False,-0.010405365420652957,False
2008-01-16,2008-01-17,-0.007121931508233148,0.005397698339953072,False,-0.010405365420652957,False
2008-01-17,2008-01-18,-0.007121931508233148,-0.010889384116693601,True,-0.010405365420652957,True
2008-01-18,2008-01-22,-0.00732545970997156,0.002457883148138551,False,-0.010529624391010572,False
2008-01-22,2008-01-23,-0.00732545970997156,-0.0031669816621545666,False,-0.010529624391010572,False
2008-01-23,2008-01-24,-0.00732545970997156,0.011170894183961,False,-0.010529624391010572,False
2008-01-24,2008-01-25,-0.00732545970997156,0.003496680687173681,False,-0.010529624391010572,False
2008-01-25,2008-01-28,-0.00732545970997156,0.002777497222502756,False,-0.010529624391010572,False
2008-01-28,2008-01-29,-0.007121931508233148,0.0,False,-0.010529624391010572,False
2008-01-29,2008-01-30,-0.007097670112636845,0.0011582817142570256,False,-0.010529624391010572,False
2008-01-30,2008-01-31,-0.007097670112636845,0.0007545271629778583,False,-0.010529624391010572,False
2008-01-31,2008-02-01,-0.007097670112636845,-0.010454888162855114,True,-0.010529624391010572,False
2008-02-01,2008-02-04,-0.007121931508233148,0.004571544674150552,False,-0.010529624391010572,False
2008-02-04,2008-02-05,-0.007121931508233148,-0.007635131718663146,True,-0.010529624391010572,False
2008-02-05,2008-02-06,-0.00732545970997156,-0.0011209619891979772,False,-0.010529624391010572,False
2008-02-06,2008-02-07,-0.00732545970997156,-0.009385839624566406,True,-0.010529624391010572,False
2008-02-07,2008-02-08,-0.007431968900068697,0.0027291452111226633,False,-0.010529624391010572,False
2008-02-08,2008-02-11,-0.007431968900068697,0.0006675910234683613,False,-0.010529624391010572,False
2008-02-11,2008-02-12,-0.007431968900068697,0.0069793698039617436,False,-0.010529624391010572,False
2008-02-12,2008-02-13,-0.007431968900068697,-0.0002038528182651822,False,-0.010529624391010572,False
2008-02-13,2008-02-14,-0.007431968900068697,0.004587623610969649,False,-0.010529624391010572,False
2008-02-14,2008-02-15,-0.007431968900068697,-0.004820377511670415,False,-0.010529624391010572,False
2008-02-15,2008-02-19,-0.007431968900068697,-0.00520063223372258,False,-0.010529624391010572,False
2008-02-19,2008-02-20,-0.007431968900068697,-0.005432832761006701,False,-0.010529624391010572,False
