previous_date,current_date,threshold_95,actual_return,breach_95,threshold_99,breach_99
2021-10-18,2021-10-19,-0.006741331593612349,0.005901209383651462,False,-0.01298073857335502,False
2021-10-19,2021-10-20,-0.0069156644926042996,0.0010139784167451094,False,-0.013316424447150914,False
2021-10-20,2021-10-21,-0.006716221199567167,-0.0006511829824181747,False,-0.012932387375071986,False
2021-10-21,2021-10-22,-0.0065163918272262015,-0.005140457573124757,False,-0.01254760688984952,False
2021-10-22,2021-10-25,-0.006617488442919074,0.0023287970307837025,False,-0.012742272991158583,False
2021-10-25,2021-10-26,-0.006477584930383957,-7.260582298695972e-05,False,-0.012472882456589238,False
2021-10-26,2021-10-27,-0.006280313154048437,-0.0023961661341853624,False,-0.012093026738033702,False
2021-10-27,2021-10-28,-0.006157751416856859,0.004731057573331476,False,-0.011857028575432178,False
2021-10-28,2021-10-29,-0.006239044658833476,-0.00854824688496092,True,-0.012013562385885714,False
2021-10-29,2021-11-01,-0.006955213369187699,-0.000511471576793876,False,-0.013243988597830157,False
2021-11-01,2021-11-02,-0.006746238058918109,-0.004898018861027809,False,-0.012846061678909235,False
2021-11-02,2021-11-03,-0.006810217774143722,0.0034528357331764514,False,-0.012967890668756515,False
2021-11-03,2021-11-04,-0.0067367916543603435,-0.012079947287502724,True,-0.012828074010147298,False
2021-11-04,2021-11-05,-0.008049625419481655,-0.0002223210315696056,False,-0.015298382469169442,False
2021-11-05,2021-11-08,-0.007804878139998704,0.005336891260840693,False,-0.014833238155651808,False
2021-11-08,2021-11-09,-0.007845342228147676,-0.0008847600088476293,False,-0.014910140503836976,False
2021-11-09,2021-11-10,-0.007614084805330542,-0.005977418640690679,False,-0.014470633779147821,False
2021-11-10,2021-11-12,-0.007737905289428143,-0.004305864884929456,False,-0.014705955676072162,False
2021-11-12,2021-11-15,-0.007685966051312282,0.0023859230539815535,False,-0.01460724470649951,False
2021-11-15,2021-11-16,-0.007509107634817093,-0.0011157393632847956,False,-0.014271123762053216,False
2021-11-16,2021-11-17,-0.007293210592657509,0.004393476803931762,False,-0.013860809573156161,False
2021-11-17,2021-11-18,-0.007273625083779711,7.41399762751449e-05,False,-0.013823587144775742,False
2021-11-18,2021-11-19,-0.00705209983781352,-0.0011120171991994,False,-0.013402576506048921,False
2021-11-19,2021-11-22,-0.006850865791060111,-0.004601454653406556,False,-0.013020129466264725,False
2021-11-22,2021-11-23,-0.006877943847737441,-0.001789442290486054,False,-0.013071591546297551,False
2021-11-23,2021-11-24,-0.006704464594829116,-0.004182850313713793,False,-0.012741892731364592,False
2021-11-24,2021-11-26,-0.0066997793893974165,-0.0007500750075006835,False,-0.012732988458071663,False
2021-11-26,2021-11-29,-0.006502193995126702,-0.0023269779312415917,False,-0.012357475713769373,False
2021-11-29,2021-11-30,-0.006368442327461245,-0.002934316454743846,False,-0.012103279516902469,False
2021-11-30,2021-12-01,-0.006278532160385576,0.004225777241171125,False,-0.011932404469665913,False
2021-12-01,2021-12-02,-0.006304228891815023,-0.00022542831379623873,False,-0.011981241329162975,False
2021-12-02,2021-12-03,-0.006112802534288715,-0.005336339721909167,False,-0.011617433887262652,False
